Area,Status,Floor,Transaction,Furnishing,Society,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,Main Road,Pool,Garden/Park,pricepersqft
2400.0,Ready to Move,16.0,Resale,Unfurnished,Ruparel Jewel,Unknown,4.0,2.0,6.5,3,Parel Mumbai,Apartment,1,1,1,2708.33
850.0,Ready to Move,6.0,Resale,Semi-Furnished,Navkar City,Unknown,2.0,2.0,0.8,3,Naigaon East Mumbai,Apartment,1,0,0,941.18
908.0,Ready to Move,3.0,Resale,Furnished,Raheja Acropolis II,Unknown,2.0,2.0,3.15,3,Deonar Govandi East Mumbai,Apartment,1,1,1,3469.16
1250.0,Ready to Move,65.0,Resale,Unfurnished,Nathani Heights,Unknown,3.0,2.0,5.2,3,Agripada Mumbai,Apartment,1,0,1,4160.0
888.0,Ready to Move,12.0,Resale,Unfurnished,NLPL NL Himalaya,Unknown,3.0,1.0,2.45,3,Dahisar East Mumbai,Apartment,1,0,0,2759.01
1005.0,Ready to Move,21.0,New Property,Unfurnished,Amardeep Anutham,Unknown,3.0,2.0,2.98,3,Mulund East Mumbai,Apartment,1,1,1,2965.17
1100.0,Ready to Move,32.0,Resale,Unfurnished,Kalpataru Crest,1 Covered,3.0,3.0,2.6,3,Bhandup West Mumbai,Apartment,1,0,0,2363.64
1175.0,Ready to Move,2.0,Resale,Furnished,Kohinoor City Phase 2,Unknown,3.0,5.0,3.25,3,Unknown,Apartment,0,0,0,2765.96
1100.0,Ready to Move,15.0,Resale,Unfurnished,Eleganzia Royale,2 Covered,3.0,2.0,5.5,3,Andheri West Mumbai,Apartment,0,0,0,5000.0
925.0,Ready to Move,9.0,Resale,Furnished,Pranik Garden,Unknown,3.0,5.0,2.65,3,Kandivali West Mumbai,Apartment,1,0,1,2864.86
1050.0,Ready to Move,8.0,Resale,Semi-Furnished,Aaradhya One,2 Covered,3.0,3.0,2.7,3,Chembur Mumbai,Apartment,1,1,1,2571.43
1700.0,Ready to Move,1.0,Resale,Furnished,Vile Parle West Mumbai,1 Covered,4.0,1.0,10.0,3,Vile Parle West Mumbai,House,1,0,0,5882.35
1001.0,Ready to Move,12.0,Resale,Unfurnished,Viceroy SAVANA,2 Covered,3.0,4.0,3.75,3,Kandivali East Mumbai,Apartment,1,1,1,3746.25
950.0,Ready to Move,14.0,New Property,Semi-Furnished,Agripada Mumbai,Unknown,3.0,5.0,3.0,3,Agripada Mumbai,Apartment,1,0,1,3157.89
900.0,Ready to Move,11.0,Resale,Unfurnished,Bharat Madhuvan  C1,1 Open,2.0,1.0,3.05,3,DN Nagar Mumbai,Apartment,1,0,1,3388.89
1630.0,Ready to Move,10.0,Resale,Semi-Furnished,Bombay Dyeing Two ICC,2 Covered,3.0,6.0,7.5,3,Unknown,Apartment,0,0,1,4601.23
1100.0,Ready to Move,3.0,Resale,Semi-Furnished,Khar West Mumbai,1 Covered,3.0,1.0,5.65,3,Khar West Mumbai,Apartment,0,0,1,5136.36
1415.0,Ready to Move,42.0,New Property,Semi-Furnished,Trump Tower,2 Covered,4.0,4.0,8.1,3,Worli Mumbai,Apartment,1,1,1,5724.38
1348.0,Ready to Move,67.0,Resale,Unfurnished,Lodha Marquise,Unknown,4.0,6.0,8.5,3,Worli Mumbai,Apartment,0,0,1,6305.64
1060.0,Ready to Move,10.0,Resale,Furnished,DLH The Park Residences,2 Covered,3.0,1.0,5.51,3,Andheri West Mumbai,Apartment,0,0,1,5198.11
1009.0,Ready to Move,12.0,Resale,Semi-Furnished,Omkar Meridia,2 Covered,3.0,5.0,3.5,3,Kurla Mumbai,Apartment,1,0,0,3468.78
1260.0,Ready to Move,4.0,Resale,Furnished,Andheri East Mumbai,Unknown,3.0,5.0,3.25,3,Andheri East Mumbai,House,0,0,0,2579.37
915.0,Ready to Move,6.0,Resale,Unfurnished,Ayesha Tower,Unknown,3.0,3.0,2.92,3,Jogeshwari West Mumbai,Apartment,1,0,1,3191.26
975.0,Ready to Move,1.0,Resale,Unfurnished,Nav Sarvodaya Chs Ltd,2 Covered,4.0,4.0,4.65,3,Vile Parle East Mumbai,Apartment,1,0,0,4769.23
890.0,Ready to Move,5.0,Resale,Unfurnished,Chandivali Mumbai,1 Covered,2.0,2.0,3.2,3,Chandivali Mumbai,Apartment,0,0,1,3595.51
1040.0,Ready to Move,9.0,Resale,Unfurnished,Kanakia Paris,2 Covered,3.0,6.0,3.8,3,Bandra Kurla Complex Mumbai,Apartment,0,0,1,3653.85
1130.0,Ready to Move,30.0,Resale,Furnished,Runwal Forests,2 Covered,3.0,1.0,3.5,3,Kanjurmarg West Mumbai,Apartment,1,1,1,3097.35
1019.0,Under Construction,5.0,New Property,Unfurnished,Purva Clermont,1 Covered,3.0,1.0,3.9,3,Chembur Mumbai,Apartment,1,0,0,3827.28
1233.0,Ready to Move,7.0,Resale,Unfurnished,Kanakia Paris,Unknown,3.0,1.0,4.3,3,Bandra Kurla Complex Mumbai,Apartment,0,1,1,3487.43
1250.0,Ready to Move,10.0,New Property,Semi-Furnished,Satellite Tower Goregaon East,Unknown,3.0,4.0,3.75,3,Goregaon East Mumbai,Apartment,1,0,0,3000.0
1450.0,Ready to Move,6.0,Resale,Unfurnished,Neminath Luxeria,Unknown,3.0,3.0,2.3,3,Unknown,Apartment,1,1,1,1586.21
1200.0,Ready to Move,0.0,Resale,Semi-Furnished,Omkar Veda,1 Covered,3.0,3.0,3.9,3,Parel Mumbai,Apartment,0,1,1,3250.0
965.0,Ready to Move,14.0,Resale,Unfurnished,Sheth Montana,Unknown,3.0,2.0,3.3,3,Mulund West Mumbai,Apartment,0,0,1,3419.69
1245.0,Under Construction,41.0,New Property,Unfurnished,Prestige Jasdan Classic,1 Covered,3.0,1.0,5.82,3,Byculla Mumbai,Apartment,1,0,1,4674.7
861.0,Ready to Move,8.0,Resale,Unfurnished,Godrej Tranquil,Unknown,3.0,3.0,1.98,3,Kandivali East Mumbai,Apartment,0,0,1,2299.65
900.0,Ready to Move,7.0,Resale,Semi-Furnished,Thapar Suburbia,1 Covered,3.0,5.0,3.1,3,Chembur Mumbai,Apartment,0,0,0,3444.44
1342.0,Ready to Move,14.0,Resale,Unfurnished,Jupiter Apartment,Unknown,3.0,1.0,11.0,3,Cuffe Parade Mumbai,Apartment,0,0,1,8196.72
1220.0,Ready to Move,3.0,Resale,Semi-Furnished,Matunga East Mumbai,1 Covered,3.0,5.0,6.9,3,Matunga East Mumbai,Apartment,0,0,1,5655.74
1025.0,Ready to Move,4.0,Resale,Unfurnished,Wadhwa Imperial Heights,1 Covered,2.0,2.0,3.25,3,Goregaon West Mumbai,Apartment,0,1,1,3170.73
1100.0,Ready to Move,5.0,Resale,Unfurnished,Gokul Nivas,Unknown,3.0,2.0,5.29,3,Mahim Mumbai,Apartment,1,0,0,4809.09
2251.0,Ready to Move,35.0,Resale,Semi-Furnished,Lodha The World Towers,2 Covered,3.0,2.0,12.5,3,Lower Parel Mumbai,Apartment,0,0,0,5553.09
1330.0,Ready to Move,16.0,Resale,Semi-Furnished,Oberoi Esquire,2 Covered,4.0,6.0,7.4,3,Gokuldham Colony Goregaon East Mumbai,Apartment,0,1,1,5563.91
992.0,Under Construction,27.0,New Property,Unfurnished,Raunak Centrum,1 Covered,3.0,6.0,2.82,3,Rahul Nagar Everard Nagar Mumbai,Apartment,1,1,1,2842.74
1139.0,Ready to Move,12.0,Resale,Semi-Furnished,Rustomjee Summit,2 Covered,2.0,4.0,3.8,3,Rajendra Nagar Mumbai,Apartment,0,0,0,3336.26
1235.0,Ready to Move,11.0,New Property,Unfurnished,RNA NG Eclat,1 Covered,3.0,5.0,4.9,3,Milat Nagar Mumbai,Apartment,1,0,0,3967.61
1331.0,Ready to Move,19.0,Resale,Furnished,Lodha Kiara,Unknown,4.0,5.0,8.11,3,Worli Mumbai,Apartment,0,1,1,6093.16
856.0,Ready to Move,0.0,New Property,Unfurnished,Gurukrupa Labham Residency,1 Covered,3.0,6.0,2.2,3,Ghatkopar East Mumbai,Apartment,1,1,1,2570.09
930.0,Ready to Move,1.0,Resale,Semi-Furnished,Ekta Bhoomi Gardens III,1 Covered,2.0,4.0,2.79,3,Dattapada Mumbai,Apartment,1,1,1,3000.0
1200.0,Ready to Move,38.0,Resale,Semi-Furnished,L&T Crescent Bay,2 Covered,3.0,1.0,6.0,3,Parel Mumbai,Apartment,1,1,1,5000.0
925.0,Ready to Move,8.0,Resale,Furnished,Lake Homes,2 Open,3.0,2.0,2.95,3,Powai Mumbai,Apartment,0,0,0,3189.19
1243.0,Ready to Move,5.0,Resale,Unfurnished,Kanyakumari Heights,2 Covered,3.0,4.0,3.6,3,Bander Pakhadi Mumbai,Apartment,0,0,1,2896.22
1367.0,Ready to Move,25.0,Resale,Semi-Furnished,Oberoi Esquire,2 Covered,4.0,5.0,7.4,3,Goregaon East Mumbai,Apartment,0,0,1,5413.31
1600.0,Ready to Move,10.0,Resale,Semi-Furnished,Hiranandani Gardens Solitaire,1 Covered,3.0,1.0,6.75,3,Powai Mumbai,Apartment,0,0,1,4218.75
1162.0,Ready to Move,7.0,Resale,Semi-Furnished,Kritika Towers,2 Covered,4.0,1.0,5.0,3,Chembur Mumbai,Apartment,1,0,1,4302.93
1385.0,Ready to Move,21.0,Resale,Unfurnished,Hiranandani Heritage,Unknown,3.0,2.0,6.75,3,Powai Mumbai,Apartment,1,0,1,4873.65
1338.0,Ready to Move,4.0,Resale,Unfurnished,Hubtown Seasons,Unknown,3.0,1.0,5.1,3,Chembur Mumbai,Apartment,0,0,1,3811.66
1132.0,Ready to Move,22.0,Resale,Unfurnished,TW Gardens,2 Covered,3.0,1.0,4.75,3,Kandivali East Mumbai,Apartment,1,1,1,4196.11
950.0,Ready to Move,3.0,Resale,Semi-Furnished,Wadhwa Anmol Tower,1 Covered,3.0,3.0,3.75,3,Mahesh Nagar Mumbai,Apartment,0,0,1,3947.37
1233.0,Ready to Move,10.0,Resale,Semi-Furnished,Pen,2 Covered,2.0,2.0,5.35,3,Unknown,Apartment,1,1,1,4339.01
3000.0,Ready to Move,30.0,Resale,Furnished,Worli Mumbai,2 Open,4.0,2.0,20.0,3,Worli Mumbai,Apartment,0,0,1,6666.67
1100.0,Ready to Move,11.0,Resale,Semi-Furnished,Ekta Imperial Residency,2 Covered,3.0,3.0,6.25,3,Juhu Mumbai,Apartment,1,1,1,5681.82
1005.0,Under Construction,19.0,Resale,Unfurnished,Sunbeam Heights,Unknown,3.0,1.0,2.81,3,Andheri West Mumbai,Apartment,0,0,1,2796.02
1000.0,Ready to Move,4.0,Resale,Unfurnished,Orchid Suburbia,1 Covered,3.0,4.0,2.99,3,Bander Pakhadi Mumbai,Apartment,1,0,0,2990.0
850.0,Ready to Move,14.0,Resale,Unfurnished,Sapphire Heights,1 Covered,2.0,6.0,1.95,3,Lokhandwala Township Kandivali East Mumbai,Apartment,1,0,1,2294.12
1250.0,Ready to Move,15.0,Resale,Furnished,Ashford Royale,1 Covered,4.0,1.0,4.25,3,Mulund West Mumbai,Apartment,0,0,1,3400.0
903.0,Ready to Move,1.0,Resale,Unfurnished,Dheeraj Ganga,1 Covered,3.0,2.0,2.5,3,Unknown,Apartment,1,0,0,2768.55
1347.0,Ready to Move,6.0,Resale,Furnished,Villa Velloze,Unknown,3.0,5.0,7.5,3,Santacruz West Mumbai,Apartment,0,0,1,5567.93
850.0,Ready to Move,3.0,Resale,Semi-Furnished,Gundecha Valley of Flowers,1 Covered,3.0,6.0,2.4,3,Kandivali East Mumbai,Apartment,0,0,1,2823.53
784.0,Ready to Move,5.0,Resale,Semi-Furnished,Anupam Prabha CHS,1 Open,2.0,1.0,2.4,3,Malad West Mumbai,Apartment,1,0,0,3061.22
1090.0,Ready to Move,13.0,Resale,Semi-Furnished,Alpine,2 Covered,3.0,1.0,3.7,3,Unknown,Apartment,1,1,1,3394.5
921.0,Ready to Move,18.0,Resale,Unfurnished,Wadhwa Anmol Fortune,Unknown,2.0,3.0,3.25,3,Goregaon West Mumbai,Apartment,0,0,0,3528.77
1150.0,Ready to Move,2.0,Resale,Semi-Furnished,Sky Pan Apartment,1 Open,3.0,6.0,4.15,3,Oberoi Block Mumbai,Apartment,0,0,1,3608.7
1233.0,Ready to Move,25.0,Resale,Semi-Furnished,Transcon Auris Serenity,2 Covered,3.0,1.0,4.68,3,Malad West Mumbai,Apartment,1,0,0,3795.62
1150.0,Ready to Move,9.0,Resale,Semi-Furnished,Lashkaria Green Height,1 Open,3.0,1.0,3.21,3,Lokhandwala Complex Andheri West Mumbai,Apartment,1,0,0,2791.3
750.0,Ready to Move,3.0,Resale,Furnished,Gavanpada Mulund East Mumbai,1 Open,3.0,2.0,1.8,3,Gavanpada Mulund East Mumbai,House,0,0,1,2400.0
1000.0,Ready to Move,9.0,Resale,Unfurnished,Challenger Tower,1 Open,3.0,6.0,3.3,3,Kandivali East Mumbai,Apartment,0,0,1,3300.0
1042.0,Ready to Move,23.0,Resale,Semi-Furnished,Omkar Alta Monte,2 Covered,3.0,2.0,3.4,3,Unknown,Apartment,1,1,1,3262.96
1125.0,Ready to Move,0.0,Resale,Unfurnished,Triumph Towers,1 Covered,3.0,6.0,3.5,3,Malad West Mumbai,Apartment,0,1,1,3111.11
867.0,Ready to Move,2.0,Resale,Furnished,Mota Mansion Apartment,2 Open,3.0,4.0,5.0,3,Andheri West Mumbai,Apartment,1,0,0,5767.01
1900.0,Ready to Move,10.0,Resale,Unfurnished,Worli 101 Residences,Unknown,3.0,3.0,9.5,3,Worli Mumbai,Apartment,1,1,1,5000.0
1106.0,Under Construction,17.0,New Property,Unfurnished,Rivali Park Moonrise,1 Covered,3.0,5.0,2.86,3,Borivali East Mumbai,Apartment,0,1,1,2585.9
1374.0,Ready to Move,19.0,Resale,Unfurnished,Trump Tower,2 Covered,3.0,2.0,10.0,3,Worli Mumbai,Apartment,1,1,1,7278.02
773.0,Under Construction,11.0,New Property,Unfurnished,JK IRIS,1 Open,3.0,5.0,1.33,3,Unknown,Apartment,1,0,1,1720.57
1100.0,Ready to Move,7.0,Resale,Unfurnished,Lok Everest,1 Open,3.0,3.0,2.45,3,Mulund West Mumbai,Apartment,0,0,1,2227.27
900.0,Ready to Move,10.0,Resale,Furnished,Raheja Exotica,Unknown,3.0,1.0,3.25,3,Madh Mumbai,Apartment,1,0,0,3611.11
840.0,Ready to Move,9.0,Resale,Semi-Furnished,Grace Residency,Unknown,2.0,3.0,4.9,3,Bandra West Mumbai,Apartment,1,0,0,5833.33
1338.0,Ready to Move,7.0,Resale,Semi-Furnished,Wadhwa Dukes Horizon,2 Covered,3.0,2.0,3.8,3,Chembur Mumbai,Apartment,1,0,1,2840.06
1074.0,Ready to Move,0.0,Resale,Unfurnished,F Residences Malad,2 Covered,3.0,3.0,2.8,3,Malad East Mumbai,Apartment,0,1,1,2607.08
1116.0,Ready to Move,22.0,Resale,Unfurnished,Hiranandani Heritage,2 Covered,3.0,1.0,5.17,3,Powai Mumbai,Apartment,1,0,0,4632.62
1240.0,Ready to Move,0.0,Resale,Unfurnished,Vyom,2 Covered,3.0,4.0,7.95,3,Juhu Mumbai,Apartment,0,0,0,6411.29
1250.0,Ready to Move,16.0,Resale,Unfurnished,Dosti Ambrosia,Unknown,3.0,4.0,3.5,3,Wadala East Mumbai,Apartment,1,1,1,2800.0
1191.0,Ready to Move,27.0,Resale,Unfurnished,Dosti Eastern Bay,1 Covered,3.0,6.0,4.97,3,Wadala East Mumbai,Apartment,0,0,1,4172.96
1300.0,Ready to Move,16.0,Resale,Furnished,JP Decks Blue,1 Covered,3.0,6.0,5.5,3,Goregaon East Mumbai,Apartment,1,1,1,4230.77
875.0,Ready to Move,9.0,Resale,Unfurnished,Dahisar East Mumbai,Unknown,3.0,1.0,1.65,3,Dahisar East Mumbai,Apartment,1,0,0,1885.71
1300.0,Ready to Move,4.0,Resale,Semi-Furnished,Windsor,Unknown,3.0,6.0,4.25,3,Unknown,Apartment,0,1,0,3269.23
1640.0,Ready to Move,18.0,Resale,Semi-Furnished,Mahindra Splendour,Unknown,3.0,2.0,3.5,3,Unknown,Apartment,1,0,1,2134.15
1020.0,Ready to Move,25.0,Resale,Unfurnished,Acme Avenue,2 Covered,3.0,4.0,2.11,3,Kandivali West Mumbai,Apartment,1,0,0,2068.63
983.0,Ready to Move,36.0,Resale,Semi-Furnished,Runwal Forests,1 Covered,3.0,1.0,3.22,3,Kanjurmarg West Mumbai,Apartment,0,0,1,3275.69
1300.0,Under Construction,2.0,Resale,Unfurnished,Yug Sidheshwar Royale,Unknown,3.0,1.0,5.5,3,Chembur Mumbai,Apartment,0,0,0,4230.77
1303.0,Ready to Move,10.0,Resale,Semi-Furnished,Piramal Revanta,2 Covered,3.0,1.0,4.0,3,Moti Nagar Mumbai,Apartment,1,1,1,3069.84
1081.0,Ready to Move,24.0,Resale,Furnished,Oberoi Splendor Grande,2 Covered,3.0,2.0,7.6,3,Unknown,Apartment,0,0,1,7030.53
1540.0,Ready to Move,21.0,Resale,Semi-Furnished,L&T Emerald Isle,Unknown,3.0,1.0,4.1,3,Powai Mumbai,Apartment,0,0,1,2662.34
1100.0,Ready to Move,5.0,Resale,Unfurnished,127 Upper East,2 Covered,3.0,4.0,4.5,3,Prabhat Colony Mumbai,Apartment,1,0,0,4090.91
961.0,Ready to Move,6.0,Resale,Semi-Furnished,Godrej The Trees,Unknown,2.0,1.0,6.0,3,Vikhroli East Mumbai,Apartment,1,0,1,6243.5
1360.0,Ready to Move,0.0,Resale,Semi-Furnished,Silver Bells CHS,Unknown,3.0,6.0,2.5,3,Malad West Mumbai,Apartment,0,0,0,1838.24
1076.0,Ready to Move,10.0,Resale,Unfurnished,Oberoi Sky City,Unknown,3.0,5.0,4.5,3,Borivali East Mumbai,Apartment,1,1,1,4182.16
1470.0,Ready to Move,8.0,Resale,Semi-Furnished,Dheeraj Insignia Apartment,Unknown,5.0,4.0,4.0,3,Bandra East Mumbai,Apartment,1,1,1,2721.09
2000.0,Ready to Move,59.0,New Property,Semi-Furnished,Omkar 1973,2 Covered,4.0,3.0,8.88,3,Worli Mumbai,Apartment,1,1,1,4440.0
1500.0,Ready to Move,32.0,Resale,Semi-Furnished,DLH The Park Residences,Unknown,3.0,5.0,5.55,3,Andheri West Mumbai,Apartment,0,0,1,3700.0
1169.0,Ready to Move,7.0,New Property,Unfurnished,Kalpataru Imperia,Unknown,3.0,6.0,5.15,3,Santacruz West Mumbai,Apartment,1,0,1,4405.47
835.0,Ready to Move,15.0,New Property,Furnished,Codename BKC,2 Covered,4.0,2.0,2.34,3,Kurla West Mumbai,Apartment,1,1,1,2802.4
1130.0,Ready to Move,40.0,Resale,Unfurnished,Runwal Forests,2 Covered,3.0,1.0,3.5,3,Kanjurmarg West Mumbai,Apartment,1,1,1,3097.35
892.0,Ready to Move,22.0,Resale,Furnished,Nine Dimensions Shanta Durga,Unknown,3.0,6.0,4.9,3,Unknown,Apartment,1,0,1,5493.27
1086.0,Ready to Move,2.0,Resale,Unfurnished,Lodha New Cuffe Parade,2 Covered,2.0,2.0,3.7,3,Wadala Mumbai,Apartment,1,1,1,3407.0
1000.0,Ready to Move,18.0,Resale,Semi-Furnished,Mahavir Nagar Kandivali West Mumbai,2 Covered,2.0,2.0,3.25,3,Mahavir Nagar Kandivali West Mumbai,Apartment,0,0,1,3250.0
1400.0,Ready to Move,6.0,Resale,Furnished,Siddhivinayak,Unknown,3.0,1.0,10.0,3,Unknown,Apartment,0,0,0,7142.86
1100.0,Ready to Move,9.0,Resale,Furnished,Hiranandani Heritage Rivona,1 Covered,3.0,1.0,4.25,3,Kandivali West Mumbai,Apartment,0,0,0,3863.64
1080.0,Ready to Move,15.0,Resale,Unfurnished,Garden Court,Unknown,3.0,6.0,4.95,3,Dadar East Mumbai,Apartment,1,0,1,4583.33
950.0,Ready to Move,35.0,Resale,Furnished,Runwal Greens,Unknown,3.0,2.0,3.87,3,Mulund West Mumbai,Apartment,1,1,1,4073.68
1366.0,Ready to Move,9.0,Resale,Furnished,Dsk Madhuban,Unknown,2.0,1.0,2.49,3,Andheri East Mumbai,Apartment,0,0,0,1822.84
1273.0,Ready to Move,6.0,Resale,Furnished,Vile Parle West Mumbai,1 Open,3.0,3.0,6.0,3,Vile Parle West Mumbai,Apartment,1,0,0,4713.28
1098.0,Ready to Move,6.0,Resale,Semi-Furnished,Kalpataru Imperia,Unknown,3.0,3.0,5.75,3,Santacruz West Mumbai,Apartment,1,0,1,5236.79
940.0,Ready to Move,7.0,Resale,Semi-Furnished,Pinnacolo,Unknown,3.0,4.0,1.85,3,Unknown,Apartment,1,1,1,1968.09
1000.0,Ready to Move,1.0,Resale,Unfurnished,Haware Parekh Apartment,Unknown,3.0,2.0,3.5,3,Chembur Mumbai,Apartment,1,0,1,3500.0
1187.0,Ready to Move,4.0,Resale,Unfurnished,Matoshree Pride,2 Covered,3.0,5.0,4.69,3,Parel Mumbai,Apartment,1,0,1,3951.14
1374.0,Ready to Move,51.0,Resale,Semi-Furnished,Trump Tower,2 Covered,4.0,1.0,9.0,3,Worli Mumbai,Apartment,0,0,1,6550.22
941.0,Ready to Move,12.0,Resale,Unfurnished,Upper East 97,2 Covered,3.0,5.0,3.0,3,Unknown,Apartment,1,0,0,3188.1
853.0,Ready to Move,4.0,Resale,Semi-Furnished,Dosti Flam,2 Covered,3.0,1.0,3.25,3,Unknown,Apartment,1,1,1,3810.08
1370.0,Ready to Move,37.0,Resale,Furnished,Imperial Heights The Epitome,Unknown,3.0,1.0,4.7,3,Goregaon West Mumbai,Apartment,1,0,0,3430.66
974.0,Ready to Move,12.0,Resale,Semi-Furnished,Bhakti Park,1 Open,3.0,6.0,2.6,3,Wadala East Mumbai,Apartment,1,1,1,2669.4
1050.0,Ready to Move,12.0,Resale,Unfurnished,Mayfair Hillcrest,2 Covered,3.0,5.0,2.5,3,Vikhroli Mumbai,Apartment,1,0,0,2380.95
1200.0,Ready to Move,10.0,Resale,Unfurnished,DLH Orchid,Unknown,2.0,2.0,3.45,3,Andheri West Mumbai,Apartment,1,0,1,2875.0
1030.0,Ready to Move,10.0,Resale,Unfurnished,Kanakia Rainforest,Unknown,3.0,3.0,3.3,3,Unknown,Apartment,0,1,1,3203.88
1110.0,Ready to Move,21.0,Resale,Furnished,Dhaval Sunrise Orlem,1 Covered,3.0,5.0,3.75,3,Orlem Mumbai,Apartment,0,0,0,3378.38
1127.0,Ready to Move,33.0,Resale,Furnished,Oberoi Eternia And Enigma,Unknown,3.0,1.0,4.1,3,Mulund West Mumbai,Apartment,1,1,1,3637.98
1000.0,Ready to Move,3.0,Resale,Semi-Furnished,Radha Residency,1 Open,3.0,4.0,3.1,3,Kandivali East Mumbai,Apartment,0,0,0,3100.0
950.0,Ready to Move,3.0,Resale,Furnished,Raj Kamal CHS,1 Covered,3.0,6.0,4.05,3,Paranjape Nagar Vile Parle East Mumbai,Apartment,0,0,0,4263.16
1365.0,Ready to Move,20.0,Resale,Unfurnished,Sheth Montana,2 Covered,3.0,1.0,3.1,3,Mulund West Mumbai,Apartment,0,1,1,2271.06
1300.0,Ready to Move,50.0,Resale,Unfurnished,Rustomjee Crown,Unknown,3.0,3.0,9.0,3,Prabhadevi Mumbai,Apartment,1,0,0,6923.08
956.0,Ready to Move,7.0,Resale,Unfurnished,Raheja Vihar,Unknown,3.0,1.0,2.61,3,Powai Mumbai,Apartment,0,0,1,2730.13
1061.0,Ready to Move,2.0,Resale,Furnished,Rizvi Utopia,Unknown,3.0,2.0,2.6,3,Unknown,Apartment,0,0,0,2450.52
850.0,Ready to Move,3.0,Resale,Furnished,Goregaon West Mumbai,Unknown,3.0,3.0,2.5,3,Goregaon West Mumbai,House,1,0,1,2941.18
1350.0,Ready to Move,13.0,Resale,Semi-Furnished,Ekta Meadows,1 Open,3.0,6.0,2.8,3,Siddharth Nagar Borivali East Mumbai,Apartment,1,1,1,2074.07
980.0,Ready to Move,7.0,Resale,Semi-Furnished,Raheja Heights,2 Covered,3.0,3.0,3.4,3,Malad East Mumbai,Apartment,0,0,1,3469.39
1150.0,Ready to Move,9.0,Resale,Unfurnished,Ambe Bhavan,1 Covered,3.0,6.0,3.6,3,Ghatkopar East Mumbai,Apartment,1,0,1,3130.43
740.0,Ready to Move,4.0,Resale,Furnished,Gundecha Sunflower,1 Covered,2.0,1.0,2.7,3,Kandivali East Mumbai,Apartment,1,0,0,3648.65
1380.0,Under Construction,16.0,New Property,Semi-Furnished,Hiranandani Empress Hill,2 Covered,3.0,2.0,7.5,3,Powai Mumbai,Apartment,0,1,1,5434.78
992.0,Under Construction,2.0,Resale,Unfurnished,Raunak Centrum,1 Covered,4.0,6.0,3.6,3,Chembur Mumbai,Apartment,1,0,0,3629.03
1084.0,Ready to Move,16.0,Resale,Semi-Furnished,Ekta Tripolis,1 Covered,3.0,1.0,4.1,3,Bangur Nagar Mumbai,Apartment,1,1,1,3782.29
1370.0,Ready to Move,14.0,Resale,Furnished,Hiranandani Gardens Solitaire,Unknown,3.0,1.0,6.8,3,Powai Mumbai,Apartment,1,0,0,4963.5
1395.0,Under Construction,10.0,New Property,Semi-Furnished,Lodha Acenza,1 Covered,3.0,1.0,5.3,3,Andheri East Mumbai,Apartment,0,0,1,3799.28
1275.0,Ready to Move,6.0,Resale,Semi-Furnished,Aristo Pearl Residency,2 Covered,3.0,3.0,6.0,3,Prabhadevi Mumbai,Apartment,0,0,0,4705.88
753.0,Ready to Move,21.0,Resale,Unfurnished,The Wadhwa Atmosphere O2,1 Covered,2.0,1.0,2.4,3,Mulund West Mumbai,Apartment,1,1,1,3187.25
1200.0,Ready to Move,10.0,New Property,Unfurnished,Kabra Primera,2 Covered,3.0,2.0,7.5,3,Juhu Mumbai,Apartment,1,0,1,6250.0
1200.0,Ready to Move,24.0,Resale,Semi-Furnished,Red Brick Ibis,Unknown,3.0,2.0,3.89,3,Kandivali West Mumbai,Apartment,1,1,1,3241.67
1350.0,Ready to Move,66.0,Resale,Semi-Furnished,Lodha Park,2 Covered,4.0,2.0,8.5,3,Worli Mumbai,Apartment,1,1,1,6296.3
1200.0,Ready to Move,10.0,Resale,Semi-Furnished,K Raheja Vistas,2 Covered,3.0,1.0,4.4,3,Andheri East Mumbai,Apartment,1,0,1,3666.67
1200.0,Ready to Move,5.0,Resale,Unfurnished,Kanakia Paris,2 Covered,3.0,4.0,3.99,3,E Block BKC Mumbai,Apartment,1,0,1,3325.0
1080.0,Under Construction,8.0,New Property,Semi-Furnished,Platinum Avenue,Covered,4.0,2.0,7.02,3,Unknown,Apartment,1,0,1,6500.0
1045.0,Ready to Move,17.0,Resale,Unfurnished,Oberoi Sky City,2 Covered,3.0,6.0,4.55,3,Rajendra Nagar Mumbai,Apartment,1,1,1,4354.07
1179.0,Ready to Move,31.0,Resale,Unfurnished,DLH The Park Residences,2 Covered,3.0,1.0,5.75,3,Lokhandwala Complex Andheri West Mumbai,Apartment,1,1,1,4877.01
1250.0,Ready to Move,7.0,Resale,Semi-Furnished,Kabra Primera,Unknown,3.0,1.0,6.5,3,Juhu Mumbai,Apartment,1,0,1,5200.0
1300.0,Ready to Move,5.0,Resale,Furnished,RNA Classic CHS,2 Covered,3.0,1.0,5.25,3,North Avenue Mumbai,Apartment,0,0,1,4038.46
1100.0,Ready to Move,22.0,Resale,Furnished,Aditya Runwal Elegante,Unknown,3.0,1.0,5.3,3,Andheri West Mumbai,Apartment,1,1,1,4818.18
1007.0,Ready to Move,5.0,Resale,Semi-Furnished,Aditya Runwal Elegante,2 Covered,2.0,5.0,4.85,3,Lokhandwala Complex Andheri West Mumbai,Apartment,0,1,0,4816.29
